f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,handedness,label
0.48286626,0.8128431,1.9512406e-07,0.5554158,0.78586376,-0.038853526,0.62415993,0.7066092,-0.05327561,0.68005157,0.6460831,-0.065358505,0.72810423,0.6134033,-0.07837559,0.5718783,0.49751657,-0.033614002,0.5907746,0.37070274,-0.05152926,0.60098606,0.2963968,-0.067342706,0.6091641,0.22646287,-0.0820472,0.5257201,0.47626612,-0.034373872,0.5293167,0.33054224,-0.052823126,0.532007,0.24447218,-0.072535716,0.5333828,0.16622302,-0.08984635,0.48272866,0.49389437,-0.03971065,0.47272038,0.35973892,-0.0630853,0.46981108,0.27831376,-0.08448764,0.4683023,0.20339936,-0.10125319,0.44327182,0.5376743,-0.048882738,0.41394472,0.44234532,-0.07469258,0.3957423,0.37521085,-0.091935724,0.38335603,0.30818164,-0.10481971,Right,Arm_Drone
0.49340218,0.7050884,2.94839e-07,0.5656624,0.6754019,-0.040268186,0.63448393,0.5936142,-0.055103622,0.6917225,0.53180635,-0.0663861,0.740059,0.49270165,-0.07854037,0.58466816,0.38914403,-0.034864478,0.6021163,0.25544998,-0.05010764,0.611223,0.17539781,-0.06432673,0.6179457,0.10156208,-0.07822323,0.53797704,0.36759567,-0.034288257,0.5420294,0.21557206,-0.050520256,0.5466616,0.1258573,-0.0712541,0.5489362,0.047171533,-0.08965653,0.49429464,0.38353583,-0.037983403,0.48650062,0.24432848,-0.061258417,0.48304066,0.15832725,-0.08581115,0.47926977,0.084020585,-0.104458064,0.45503214,0.42261004,-0.045083538,0.4302533,0.3223356,-0.07300789,0.41189933,0.25234985,-0.09270902,0.39929327,0.18523273,-0.10674348,Right,Arm_Drone
0.48622924,0.7352395,2.1442094e-07,0.5597841,0.7093128,-0.040260885,0.6298437,0.6305363,-0.054616675,0.6880082,0.5685035,-0.065315045,0.73621863,0.5323207,-0.076747715,0.5805598,0.42675608,-0.03359682,0.5983302,0.29459214,-0.047798317,0.6079085,0.21660501,-0.061095912,0.6167399,0.1434735,-0.07467896,0.53497523,0.40594524,-0.03238142,0.53733075,0.25437817,-0.047591858,0.5405363,0.16713691,-0.06723362,0.5428807,0.08742216,-0.08522075,0.4926039,0.42159265,-0.03540757,0.48212564,0.2825654,-0.05710832,0.47955394,0.19824621,-0.08042633,0.47781998,0.12283453,-0.09883788,0.45472568,0.45992202,-0.042043716,0.42712772,0.36135146,-0.06782247,0.40972984,0.29110566,-0.08640782,0.39912865,0.22390124,-0.10035738,Right,Arm_Drone
0.48901436,0.7240055,1.7114937e-07,0.5612687,0.6897392,-0.027193565,0.6214816,0.60500836,-0.03549005,0.66263604,0.5310642,-0.043843735,0.700688,0.47061664,-0.051678747,0.5779859,0.4228847,-0.003928721,0.5899301,0.31312224,-0.02398857,0.6032819,0.2884183,-0.04292661,0.6191616,0.2907068,-0.056665905,0.54114354,0.4117944,-0.006098647,0.5495907,0.29731265,-0.02418247,0.5680246,0.25334778,-0.04303828,0.59268856,0.24327539,-0.058621675,0.50347435,0.4287362,-0.014770109,0.5112674,0.315107,-0.03858351,0.53161436,0.26519302,-0.05726476,0.5589938,0.24767089,-0.07014896,0.46449104,0.46389487,-0.026476312,0.4663462,0.3706164,-0.050933663,0.48111898,0.31500998,-0.06739752,0.504081,0.2788208,-0.07917203,Right,Arm_Drone
0.43744507,0.61806417,1.5822651e-07,0.49951166,0.5985829,-0.027231682,0.5573034,0.5327524,-0.03324723,0.6037312,0.48313522,-0.037352376,0.6415549,0.45525962,-0.041462857,0.524067,0.36625192,-0.010377499,0.54339284,0.262179,-0.017758321,0.5534109,0.20137541,-0.027298285,0.5615066,0.14593858,-0.037145335,0.49066454,0.3452119,-0.009485174,0.50429577,0.2296552,-0.016956113,0.5134371,0.16091083,-0.030207163,0.52128184,0.099653184,-0.04260287,0.4569918,0.34898037,-0.012742351,0.46779716,0.24176116,-0.02513133,0.47724283,0.1781051,-0.039988983,0.48630324,0.11934683,-0.051948704,0.4231364,0.36970952,-0.018911084,0.4187794,0.28404906,-0.03460075,0.4172033,0.22612984,-0.045788072,0.41934586,0.17104676,-0.0543654,Right,Arm_Drone
0.43221834,0.5865833,2.0936949e-07,0.49133402,0.57796377,-0.03197742,0.547754,0.52645105,-0.042845804,0.59458613,0.4882109,-0.050703,0.6357448,0.46674234,-0.058804154,0.51944226,0.35762784,-0.02123944,0.54181176,0.25593454,-0.029761117,0.55260825,0.1939705,-0.03969669,0.5606546,0.1367674,-0.05003539,0.48525274,0.3381927,-0.018908441,0.4967456,0.22513491,-0.027695127,0.50440145,0.15565152,-0.04227782,0.50895876,0.096381545,-0.056205474,0.4504457,0.34403017,-0.020406023,0.4544559,0.23788483,-0.034315035,0.45782635,0.17359367,-0.051406812,0.46041372,0.11547193,-0.065414906,0.41846853,0.36516747,-0.024891965,0.4099544,0.2863807,-0.042057782,0.4042459,0.23215424,-0.055093553,0.402925,0.17980012,-0.06537491,Right,Arm_Drone
0.42724118,0.57729614,1.8855293e-07,0.47710606,0.57003033,-0.03481752,0.528832,0.52200013,-0.047601186,0.5733988,0.48353794,-0.05682497,0.6118576,0.46202338,-0.06601398,0.5035913,0.35644567,-0.02692998,0.5231775,0.25965652,-0.039105438,0.5321467,0.19968131,-0.050448895,0.5384021,0.14485763,-0.06086433,0.4703572,0.33432648,-0.022865532,0.4799406,0.2245242,-0.034635734,0.48532376,0.1592719,-0.04880676,0.48883846,0.103114545,-0.061374467,0.43790343,0.33856392,-0.022654494,0.4379435,0.23700349,-0.03816358,0.43883085,0.17522855,-0.05356236,0.43987837,0.1201534,-0.06545904,0.40770522,0.36095306,-0.02574743,0.39746866,0.28558534,-0.042960785,0.39055032,0.23539479,-0.05483832,0.38772744,0.1862082,-0.063604504,Right,Arm_Drone
0.4217885,0.5938984,1.6988457e-07,0.46946162,0.5789646,-0.032918584,0.51660675,0.5274503,-0.045608055,0.55745536,0.49044663,-0.055512037,0.59277636,0.46736735,-0.065468326,0.48590475,0.37095547,-0.025401596,0.5032329,0.27285862,-0.03839339,0.51041913,0.2126814,-0.050301943,0.5149808,0.15840127,-0.060954027,0.453627,0.35311386,-0.02274655,0.46108976,0.2433316,-0.035823453,0.46281865,0.1789554,-0.05049247,0.4633028,0.12425968,-0.06309163,0.42294046,0.3601934,-0.023849566,0.42021853,0.2612161,-0.039795153,0.41896296,0.20091398,-0.05477919,0.41826048,0.14725988,-0.06629254,0.39443195,0.38452703,-0.028219521,0.38238305,0.311355,-0.04526134,0.3742404,0.26166913,-0.056742925,0.36966178,0.21266472,-0.06533742,Right,Arm_Drone
0.40874305,0.65148973,1.17456636e-07,0.45698306,0.64498436,-0.034994073,0.5043168,0.5950408,-0.04807313,0.54554343,0.55376005,-0.057610378,0.580817,0.52987933,-0.06757465,0.47381416,0.44034758,-0.02650507,0.48463345,0.33971757,-0.038696516,0.48703474,0.2802878,-0.051146176,0.488331,0.22725776,-0.06264583,0.44045722,0.42648217,-0.022751996,0.44157848,0.31847668,-0.03530705,0.43974113,0.25785053,-0.051837895,0.43729752,0.20681286,-0.06639992,0.41010886,0.4362167,-0.022664776,0.40356404,0.3397878,-0.038448628,0.39948818,0.27881968,-0.055008672,0.3958002,0.22524224,-0.06819168,0.38240916,0.4609748,-0.025896827,0.36571246,0.3892319,-0.04348045,0.35416597,0.3407307,-0.05555492,0.3466835,0.29423535,-0.06495446,Right,Arm_Drone
0.4076051,0.74147916,2.2601618e-07,0.45081386,0.722895,-0.038740892,0.4892021,0.66926324,-0.055642087,0.52274555,0.6313675,-0.06833147,0.55446017,0.60534954,-0.081121,0.44685963,0.5209393,-0.03475863,0.45210716,0.42410403,-0.048548624,0.45164248,0.36681783,-0.061637107,0.4483516,0.3140338,-0.073390275,0.4143104,0.5104239,-0.029307058,0.40930945,0.4056078,-0.042170275,0.4029034,0.34311518,-0.05752395,0.39506218,0.28937256,-0.0712114,0.38606995,0.52380544,-0.027628481,0.37081116,0.43203533,-0.0426305,0.36087325,0.37370533,-0.05910322,0.35139728,0.32133174,-0.07231821,0.36143133,0.5531479,-0.02962829,0.34175485,0.48624298,-0.046132192,0.32741886,0.4413032,-0.05908206,0.316563,0.39518765,-0.069329165,Right,Arm_Drone
0.3895767,0.6986408,1.7127358e-07,0.42935875,0.68341583,-0.034412734,0.46868744,0.6359816,-0.04915987,0.5007615,0.5987851,-0.06079953,0.52935517,0.5777071,-0.07246706,0.43298763,0.48598158,-0.031965,0.43942457,0.39107198,-0.048133336,0.4401662,0.3348192,-0.062074397,0.43833068,0.2852772,-0.073506065,0.40188998,0.46966973,-0.028228054,0.40061238,0.3652889,-0.043339282,0.39640683,0.3032195,-0.058143917,0.3902751,0.25018936,-0.07033013,0.37395397,0.47801155,-0.028014129,0.36388707,0.384257,-0.044067025,0.35726562,0.32576346,-0.05810416,0.3510669,0.27405477,-0.06865325,0.3474319,0.50376225,-0.03116386,0.32968867,0.43290976,-0.047407992,0.31730795,0.3877918,-0.058031086,0.3080968,0.34409276,-0.06572168,Right,Arm_Drone
0.32287753,0.56750196,5.092173e-07,0.35770887,0.5686449,-0.04877351,0.39082104,0.5389874,-0.073264085,0.42177323,0.51009434,-0.09091249,0.45241812,0.48068517,-0.10775822,0.38463593,0.3765728,-0.044021867,0.39958656,0.29161546,-0.058585536,0.40578055,0.23099796,-0.072660625,0.40606505,0.17768462,-0.08449979,0.3593117,0.35439625,-0.03275718,0.36863238,0.25739995,-0.045334093,0.3698807,0.1900085,-0.06038201,0.3663664,0.13547418,-0.07255782,0.3333488,0.3543342,-0.025673093,0.33369967,0.26487947,-0.03893084,0.33105415,0.20414577,-0.055077445,0.3262629,0.15254545,-0.067507535,0.3057829,0.37201223,-0.022800244,0.29795018,0.3050602,-0.038167775,0.2903092,0.2599402,-0.050645538,0.28412652,0.21748191,-0.05971358,Right,Arm_Drone
0.31909516,0.5741329,4.2194884e-07,0.3551739,0.5710006,-0.053174146,0.38972205,0.541468,-0.078445755,0.42330486,0.51588964,-0.096434824,0.45582584,0.4903788,-0.11391636,0.38070926,0.3725716,-0.04566622,0.39544305,0.2868002,-0.06082778,0.40038058,0.22823374,-0.076156,0.39966565,0.17666651,-0.088711895,0.3533169,0.35226196,-0.031657368,0.3626718,0.25265127,-0.04506063,0.36296117,0.19017987,-0.061762236,0.35984445,0.13780528,-0.07538063,0.32712325,0.35413143,-0.022277221,0.32593107,0.26387426,-0.035194773,0.3227696,0.20456083,-0.05222205,0.3189337,0.15482357,-0.065756656,0.30168378,0.3718338,-0.017740076,0.29335362,0.30352032,-0.031482566,0.28547126,0.2573169,-0.044392865,0.28037834,0.21574236,-0.054665986,Right,Arm_Drone
0.31585273,0.67901456,2.873788e-07,0.3513441,0.67461324,-0.037827406,0.3872382,0.64469355,-0.056949187,0.42434788,0.623618,-0.07193893,0.45799056,0.61646104,-0.086266235,0.37324184,0.48901993,-0.035230514,0.38506564,0.40642145,-0.052471045,0.388182,0.35293174,-0.067159176,0.38729426,0.30639485,-0.0788452,0.3465628,0.46486604,-0.02934849,0.3504643,0.37342304,-0.04463262,0.34872392,0.31359488,-0.058403347,0.34351778,0.26166913,-0.06924074,0.32014075,0.46663663,-0.027285567,0.3138951,0.3812435,-0.042685855,0.3084936,0.32713643,-0.05536999,0.3030164,0.2774794,-0.0645681,0.293333,0.4885861,-0.028878951,0.27694306,0.4226113,-0.044582184,0.26533327,0.37912548,-0.05464446,0.2569473,0.3358683,-0.061389778,Right,Arm_Drone
0.31276807,0.7246505,1.6958265e-07,0.3489377,0.7228602,-0.0377453,0.38508677,0.69435275,-0.05704928,0.42088598,0.6730395,-0.07250764,0.45432886,0.6617186,-0.0876416,0.3640389,0.54265994,-0.03836577,0.37243882,0.46056777,-0.057375394,0.3735595,0.41235387,-0.07289081,0.37059233,0.36925954,-0.084933504,0.33726582,0.52133965,-0.03304895,0.33908668,0.4328257,-0.0500634,0.334091,0.37977272,-0.0643622,0.32583633,0.33237654,-0.07589028,0.31114006,0.525227,-0.031510785,0.30226192,0.44392413,-0.048572544,0.29388106,0.39356986,-0.0616129,0.28580713,0.34682637,-0.0712607,0.28477272,0.5471497,-0.03357356,0.26571453,0.48356408,-0.050059397,0.25167444,0.44337273,-0.060512763,0.24073485,0.40362668,-0.0680606,Right,Arm_Drone
0.28180507,0.7512561,1.2221736e-07,0.31868365,0.7626772,-0.033447027,0.35539955,0.73761475,-0.048897453,0.38603282,0.7094431,-0.061052844,0.41528285,0.6906531,-0.07349486,0.33362055,0.577896,-0.027397223,0.33989298,0.5001102,-0.04330291,0.33504245,0.45485765,-0.05851166,0.32504618,0.4164539,-0.069716066,0.30439937,0.56086254,-0.022230383,0.30323616,0.47489178,-0.035051744,0.29519564,0.42525002,-0.050994817,0.28412277,0.38323772,-0.064046055,0.2781887,0.56733364,-0.020535808,0.26791683,0.4914472,-0.034843806,0.25675648,0.44397643,-0.050580166,0.24479437,0.40369326,-0.062418707,0.25405708,0.58970016,-0.021826405,0.23674752,0.5349769,-0.03637871,0.22296986,0.5022062,-0.047358144,0.21124835,0.47058934,-0.055449326,Right,Arm_Drone
0.27247775,0.66885877,1.9957606e-07,0.30764312,0.67090523,-0.03576591,0.34161752,0.6404244,-0.052257266,0.3738464,0.61305374,-0.064543225,0.40280074,0.5962542,-0.07593737,0.32840058,0.4843628,-0.0299958,0.33656916,0.4046499,-0.045621846,0.33376214,0.3564523,-0.059899036,0.32627234,0.315388,-0.07080984,0.302085,0.46343148,-0.023265982,0.30327785,0.37434965,-0.03655304,0.29656425,0.32262057,-0.050104782,0.28626585,0.27973408,-0.06055752,0.27721643,0.46574885,-0.020320525,0.2687225,0.38829237,-0.03342835,0.25913525,0.33966887,-0.04595962,0.24904355,0.29590642,-0.055145606,0.2522322,0.48615196,-0.020840049,0.23502648,0.4278577,-0.034269795,0.22085138,0.3908031,-0.043750357,0.20974581,0.35477242,-0.05024131,Right,Arm_Drone
0.25994396,0.6811976,2.3089665e-07,0.29320973,0.677613,-0.04011546,0.32553387,0.6457382,-0.05894738,0.3557086,0.6161084,-0.07312581,0.38381726,0.5917549,-0.08631453,0.30615908,0.48718524,-0.030748302,0.31205475,0.41029578,-0.046820033,0.30630994,0.36482722,-0.06223889,0.295578,0.3257599,-0.0737474,0.2800869,0.47101223,-0.022072379,0.27853093,0.38371724,-0.0356853,0.2691507,0.3325934,-0.050324503,0.2571056,0.28977764,-0.061559673,0.25545475,0.47706848,-0.017669816,0.24404162,0.39915472,-0.03115593,0.23181014,0.35055307,-0.044060726,0.21998125,0.30778682,-0.053528406,0.23123017,0.5002287,-0.01713205,0.21340281,0.44293228,-0.030262211,0.19883616,0.40776527,-0.03948343,0.1870067,0.3745036,-0.04600031,Right,Arm_Drone
0.25124213,0.67613626,2.087777e-07,0.2822277,0.67498565,-0.037697706,0.31273973,0.6461428,-0.056028705,0.3426512,0.61740285,-0.06980283,0.3699653,0.5933252,-0.08256781,0.2961782,0.49053648,-0.03215687,0.3009482,0.4114663,-0.048658628,0.2959297,0.3655861,-0.06364376,0.2862321,0.3286249,-0.07462652,0.2702051,0.47290498,-0.024400294,0.26825,0.3859668,-0.037933722,0.2597052,0.33503377,-0.051968604,0.24753855,0.29367977,-0.06268456,0.2464285,0.4779984,-0.020514194,0.23545119,0.40204215,-0.03384395,0.22338834,0.35386637,-0.04667802,0.211007,0.31177545,-0.056050703,0.22283964,0.5010331,-0.020155126,0.20393069,0.4440241,-0.033536505,0.18852478,0.40866125,-0.042957086,0.17589277,0.37510812,-0.04942603,Right,Arm_Drone
0.24180561,0.73528427,1.6516621e-07,0.27684027,0.74151754,-0.036538318,0.3082609,0.7182533,-0.054323968,0.33688948,0.6940767,-0.068156384,0.36453083,0.67543876,-0.08137526,0.29022077,0.5631449,-0.031229038,0.29637426,0.48798487,-0.049262688,0.28847817,0.4459291,-0.06531224,0.27484664,0.41527262,-0.07644018,0.26330578,0.5453772,-0.024197642,0.25965503,0.4611136,-0.038603876,0.24829952,0.4132765,-0.053081464,0.23406453,0.3755626,-0.06422338,0.23855275,0.5508415,-0.021138689,0.22696584,0.47787422,-0.035955705,0.213518,0.4331572,-0.049210407,0.19930711,0.39546764,-0.058713008,0.21505481,0.5730527,-0.021434845,0.1971705,0.5220838,-0.036136404,0.182019,0.49300218,-0.045834012,0.16864684,0.46619856,-0.05236579,Right,Arm_Drone
0.24254633,0.7363423,1.834974e-07,0.2772158,0.7432431,-0.036574032,0.30917835,0.7198448,-0.05447714,0.3371933,0.6959016,-0.06846239,0.36430642,0.67713094,-0.08183595,0.29110956,0.5640145,-0.030966304,0.29746178,0.49000195,-0.04951474,0.2895489,0.4489689,-0.06601676,0.275292,0.41939878,-0.077226855,0.2638018,0.54665184,-0.023946293,0.26063883,0.46353522,-0.038426355,0.24948189,0.41653934,-0.05308108,0.23513816,0.38028634,-0.06413625,0.2389472,0.55268484,-0.020951878,0.22749352,0.48092008,-0.03570029,0.21386696,0.43696207,-0.048872516,0.1997925,0.40032628,-0.05813901,0.2153842,0.57603234,-0.02132367,0.19750117,0.5254262,-0.035848137,0.18239972,0.49647588,-0.045274824,0.16935691,0.46983942,-0.051434737,Right,Arm_Drone
0.41782105,0.657078,-4.7208488e-07,0.45329183,0.50546706,-0.031255033,0.48391747,0.35547784,-0.053008694,0.49114335,0.23816885,-0.07248579,0.4913729,0.12049195,-0.08816761,0.43584645,0.42650917,-0.07028221,0.5559908,0.43984058,-0.11226297,0.5417687,0.47906974,-0.13165,0.50449467,0.4742415,-0.14424092,0.41963512,0.53882784,-0.07611114,0.55622876,0.54916275,-0.1074153,0.52818274,0.57429665,-0.106820025,0.49087638,0.57015634,-0.11401315,0.42008618,0.6433341,-0.08499864,0.5455136,0.6441058,-0.11182997,0.5185745,0.66318464,-0.09589981,0.4869542,0.6572817,-0.09050343,0.42588827,0.73166037,-0.097658895,0.52550685,0.72768414,-0.11216432,0.50597185,0.73393905,-0.10152778,0.4724741,0.7329164,-0.098904,Right,Takeoff
0.3852875,0.70201623,-4.2565765e-07,0.41127253,0.56506145,-0.0287789,0.46703306,0.39021057,-0.06519354,0.48764828,0.25967813,-0.09556619,0.48994982,0.14113575,-0.11998003,0.43723357,0.4513743,-0.12953697,0.5730999,0.45780775,-0.17633398,0.5433001,0.47384802,-0.18470705,0.49698764,0.47070378,-0.18365458,0.42520678,0.5691744,-0.13429037,0.57545155,0.5672506,-0.17392977,0.53706384,0.5764594,-0.15824579,0.4846375,0.57663083,-0.14729458,0.4288758,0.6780994,-0.13721386,0.56697303,0.66472363,-0.16145812,0.5284945,0.6710757,-0.12644047,0.47824043,0.6736638,-0.10386772,0.44048214,0.77293324,-0.14198956,0.5512713,0.75083005,-0.14946885,0.5245746,0.7497534,-0.12443681,0.4805076,0.75238264,-0.109719194,Right,Takeoff
0.3945396,0.687816,-4.527534e-07,0.4197524,0.5291379,-0.015272007,0.4796569,0.3683871,-0.0410551,0.5097925,0.24388039,-0.064101756,0.52883786,0.1419715,-0.08320684,0.48447317,0.45781183,-0.09211657,0.61975574,0.45613167,-0.120808974,0.58388615,0.46203434,-0.11947555,0.54015267,0.46464092,-0.11228266,0.48294216,0.5804331,-0.09764748,0.62197715,0.5631451,-0.11911934,0.58618784,0.5513331,-0.10449799,0.53902537,0.55379266,-0.09412577,0.4868858,0.6872698,-0.10061895,0.6130639,0.66095614,-0.110389985,0.5786201,0.646598,-0.08208505,0.53418875,0.65161264,-0.065061145,0.49510524,0.7755008,-0.10417105,0.596284,0.742276,-0.105031334,0.571284,0.72593933,-0.08175259,0.53200704,0.7312682,-0.06763288,Right,Takeoff
0.40323472,0.6834496,-4.566788e-07,0.43361342,0.52498114,-0.014172808,0.4978229,0.3690818,-0.038874414,0.53191507,0.24758673,-0.061133593,0.5524301,0.14712727,-0.079539746,0.5045133,0.45573133,-0.08892049,0.6384271,0.463617,-0.11728182,0.60267174,0.46871784,-0.11620009,0.55893123,0.46930274,-0.109059826,0.5002885,0.57836753,-0.09459684,0.6380124,0.5694926,-0.11423448,0.6021681,0.5574017,-0.099530235,0.5558931,0.5581482,-0.08951002,0.5011752,0.6853379,-0.09781067,0.62644464,0.66611284,-0.10666046,0.59227985,0.6505726,-0.07908173,0.54806757,0.653661,-0.062812254,0.5065018,0.77353513,-0.10149743,0.60788107,0.74678916,-0.101877324,0.5837342,0.72970325,-0.079000376,0.5448885,0.733125,-0.06523248,Right,Takeoff
0.41977227,0.66804945,-4.821942e-07,0.46032023,0.53591746,-0.030144908,0.50219774,0.3858937,-0.061656743,0.50943756,0.2673246,-0.08898247,0.50531185,0.14819112,-0.11025748,0.4499505,0.44176382,-0.108915895,0.5757316,0.456034,-0.15766963,0.55188566,0.4933215,-0.17124672,0.5115179,0.49556333,-0.1764826,0.4332983,0.5579289,-0.115696594,0.57577336,0.56703675,-0.15786366,0.5388532,0.5893918,-0.14739756,0.49772933,0.5943066,-0.14332564,0.4345948,0.66466784,-0.123023674,0.5655921,0.67067367,-0.1531461,0.5300903,0.68082047,-0.12475506,0.4910683,0.6826948,-0.1086165,0.44133115,0.753377,-0.1332835,0.5454803,0.7522653,-0.14625083,0.51969856,0.75086486,-0.12731376,0.47967276,0.7512027,-0.11776717,Right,Takeoff
0.47390836,0.7249414,-5.167705e-07,0.5191262,0.5546608,-0.030621212,0.507488,0.37794313,-0.04899859,0.48843938,0.25120664,-0.06347629,0.47985607,0.13404623,-0.07431773,0.38344926,0.39022562,-0.070532925,0.4748304,0.42141783,-0.10729866,0.5110623,0.47991887,-0.12392649,0.4967358,0.49757034,-0.13574368,0.35054532,0.49411654,-0.07385745,0.47009858,0.53155684,-0.1036862,0.50007147,0.5713582,-0.11040173,0.47844034,0.5766325,-0.12107386,0.34662467,0.60314274,-0.0786259,0.45796916,0.62274635,-0.10778729,0.4863227,0.6449479,-0.103686966,0.4644098,0.64280176,-0.104702026,0.35469124,0.70288444,-0.08632881,0.44320762,0.7103446,-0.10995624,0.46907803,0.7080911,-0.110217765,0.45602813,0.7011744,-0.11114727,Right,Takeoff
0.45175105,0.7176545,-3.8310742e-07,0.4695525,0.5350254,-0.03378114,0.42926884,0.37333423,-0.05225875,0.39152554,0.26729584,-0.06646518,0.36283204,0.16426,-0.07644463,0.31218797,0.4493373,-0.06891042,0.38784465,0.43537775,-0.10816033,0.4375574,0.47717923,-0.12656942,0.43253398,0.5027007,-0.13905191,0.292904,0.55835134,-0.071575955,0.3914865,0.54405236,-0.10563273,0.43652868,0.56864095,-0.115257986,0.42135793,0.5811264,-0.12677312,0.3001973,0.6657865,-0.07645724,0.390463,0.64048636,-0.111600004,0.4314838,0.6467255,-0.10842712,0.41563398,0.6504923,-0.10812326,0.31817877,0.75945437,-0.08408371,0.38752037,0.73460156,-0.11064214,0.41812432,0.7178571,-0.109991424,0.41021076,0.7148868,-0.10973159,Right,Takeoff
0.431647,0.7294174,-4.3459428e-07,0.41485292,0.55153865,-0.042633783,0.34588438,0.42308885,-0.06656129,0.28852385,0.3469364,-0.084538676,0.24222943,0.26577887,-0.096752405,0.23892213,0.56738406,-0.07617529,0.29815573,0.5215275,-0.11903816,0.35684764,0.52703565,-0.13836244,0.3557068,0.54736835,-0.15087034,0.24088505,0.68839955,-0.07523412,0.32350877,0.6312401,-0.11362815,0.37428927,0.61777437,-0.12346306,0.3594549,0.6246832,-0.13410164,0.26888788,0.7866891,-0.07714466,0.34205514,0.7208631,-0.11459203,0.38395876,0.6944649,-0.10886225,0.36818653,0.6945483,-0.1062974,0.30290216,0.86100286,-0.08280988,0.35968783,0.8054743,-0.10963735,0.38842636,0.7714135,-0.10700064,0.37956065,0.76985574,-0.10469603,Right,Takeoff
0.4341477,0.76457226,-4.274671e-07,0.43567026,0.572012,-0.039115887,0.37028936,0.42307463,-0.059501994,0.31474468,0.33609793,-0.073889986,0.26819435,0.24961439,-0.08364024,0.26044804,0.5536884,-0.07922065,0.33839437,0.5273794,-0.12274965,0.38634294,0.54251593,-0.14356358,0.3740467,0.5571369,-0.15758693,0.25696075,0.6768464,-0.0794715,0.3638607,0.63106906,-0.11409295,0.4034736,0.6268517,-0.122326784,0.38128877,0.6311877,-0.13382567,0.28064728,0.7801265,-0.08239378,0.3765224,0.72580945,-0.11773876,0.4123266,0.7077304,-0.113554224,0.39128318,0.7061086,-0.113608845,0.31247565,0.8595562,-0.08883662,0.3861219,0.8150916,-0.11701491,0.41017717,0.792871,-0.11786262,0.39608142,0.79233587,-0.11886726,Right,Takeoff
0.42521074,0.77083755,-6.8415846e-07,0.4662244,0.61791694,-0.039435115,0.459196,0.4479272,-0.058779728,0.4416042,0.31818843,-0.07263013,0.42821643,0.19146916,-0.08380494,0.37414587,0.49003544,-0.07024452,0.49264714,0.5358237,-0.10539923,0.49257338,0.58856976,-0.12584566,0.45396915,0.5918277,-0.14387013,0.346932,0.60258895,-0.070698336,0.49128968,0.64116246,-0.09509972,0.48219138,0.67034805,-0.10056743,0.43879157,0.6672315,-0.11494123,0.34326628,0.71396977,-0.07379178,0.47731385,0.7358415,-0.09948628,0.47241527,0.7579332,-0.09054418,0.43299165,0.75038034,-0.09143354,0.34918335,0.8132525,-0.08185433,0.45287743,0.8246888,-0.10821188,0.45586807,0.83146536,-0.108534575,0.4267505,0.8316857,-0.111234985,Right,Takeoff
0.42413044,0.7338145,-4.4467947e-07,0.48739865,0.5991104,-0.045981575,0.5140682,0.4674211,-0.08273681,0.5062716,0.35321718,-0.11054091,0.49547338,0.21929729,-0.13224265,0.4426872,0.5345638,-0.1338546,0.55549073,0.6051779,-0.17467462,0.5384484,0.6291317,-0.1778009,0.49760354,0.6065287,-0.1800374,0.40899998,0.6411997,-0.13385166,0.5431527,0.7190751,-0.16516188,0.51660013,0.725333,-0.14895214,0.47829422,0.6946277,-0.1485797,0.39699647,0.74388874,-0.13413851,0.5248248,0.8147493,-0.1591662,0.5005721,0.8170215,-0.13056907,0.46622553,0.79420066,-0.120857544,0.39438462,0.8310857,-0.13953571,0.4912375,0.88802916,-0.16007505,0.47392786,0.884549,-0.15079077,0.43807432,0.8685563,-0.15077162,Right,Takeoff
0.43188876,0.6922929,-5.840254e-07,0.4818278,0.53786874,-0.03963981,0.4996953,0.37092745,-0.056928303,0.49615347,0.24407285,-0.06936615,0.4908771,0.12248069,-0.07679836,0.4314236,0.41936734,-0.06677477,0.54259723,0.48333392,-0.108173616,0.5254985,0.5262804,-0.12896559,0.4852912,0.5050654,-0.14465384,0.39799532,0.5196892,-0.06749889,0.52467304,0.5880192,-0.10191735,0.49984142,0.6047791,-0.10996826,0.46288344,0.5801661,-0.12380142,0.38477933,0.6237546,-0.07213875,0.5017379,0.68208206,-0.10411227,0.4838082,0.69946885,-0.09836733,0.4552478,0.67774314,-0.09887697,0.38411975,0.7168154,-0.08146877,0.47302988,0.75913835,-0.105061226,0.46173,0.7658951,-0.10598935,0.43120116,0.75326216,-0.11011566,Right,Takeoff
